Code,Name,Country,Exchange,Currency,Type
VSMR,Verify Smart Corp,USA,PINK,USD,Common Stock
VSNDF,Vastned Retail N.V,USA,OTCGREY,USD,Common Stock
VSOGF,"Vista Oil & Gas, S.A.B. de C.V",USA,PINK,USD,Common Stock
VSPC,VIASPACE Inc,USA,PINK,USD,Common Stock
VSPR,Vesper Healthcare Acquisition Corp,USA,NASDAQ,USD,Common Stock
VSPRU,Vesper Healthcare Acquisition Corp,USA,NASDAQ,USD,Common Stock
VSPRW,Vesper Healthcare Acquisition Corp,USA,NASDAQ,USD,Common Stock
VSQTF,Victory Square Technologies Inc,USA,OTCQX,USD,Common Stock
VSRV,"VoiceServe, Inc",USA,PINK,USD,Common Stock
VSSPY,Valid Soluções S.A,USA,PINK,USD,Common Stock
VSSSF,Visionstate Corp,USA,PINK,USD,Common Stock
VSST,"Voice Assist, Inc",USA,PINK,USD,Common Stock
VSSYW,Versus Systems Inc,USA,NASDAQ,USD,Common Stock
VST,Vistra Corp,USA,NYSE,USD,Common Stock
VSTA,Vasta Platform Limited,USA,NASDAQ,USD,Common Stock
VSTCQ,Vision Technology Corp,USA,OTCCE,USD,Common Stock
VSTKF,VNV Global AB (publ),USA,PINK,USD,Common Stock
VSTM,"Verastem, Inc",USA,NASDAQ,USD,Common Stock
VSTO,Vista Outdoor Inc,USA,NYSE,USD,Common Stock
VSYM,"View Systems, Inc",USA,OTCCE,USD,Common Stock
VSYS,"Viscount Systems, Inc",USA,PINK,USD,Common Stock
VTAQ,Ventoux CCM Acquisition Corp. Common Stock,USA,NASDAQ,USD,Common Stock
VTAQR,Ventoux CCM Acquisition Corp. Right,USA,NASDAQ,USD,Common Stock
VTAQU,Ventoux CCM Acquisition Corp,USA,NASDAQ,USD,Common Stock
VTAQW,Ventoux CCM Acquisition Corp. Warrant,USA,NASDAQ,USD,Common Stock
VTDRF,Vantage Drilling International,USA,PINK,USD,Common Stock
VTEQ,VeriTeQ Corporation,USA,PINK,USD,Common Stock
VTGDF,Vantage Drilling Company,USA,PINK,USD,Common Stock
VTGN,"VistaGen Therapeutics, Inc",USA,NASDAQ,USD,Common Stock
VTIQ,VectoIQ Acquisition Corp. II Class A Common Stock,USA,NASDAQ,USD,Common Stock
VTIQ_old,VectoIQ Acquisition Corp,USA,NASDAQ,USD,Common Stock
VTIQU,VectoIQ Acquisition Corp. II,USA,NASDAQ,USD,Common Stock
VTIQW,VectoIQ Acquisition Corp. II Warrant,USA,NASDAQ,USD,Common Stock
VTKLF,Vtech Holdings Limited,USA,PINK,USD,Common Stock
VTKLY,Vtech Holdings Limited,USA,PINK,USD,Common Stock
VTLR,VirtualArmour International Inc,USA,OTCQB,USD,Common Stock
VTMB,"Vitamin Blue, Inc",USA,PINK,USD,Common Stock
VTMC,Valentine Mark Corporation,USA,PINK,USD,Common Stock
VTMLF,Venture Minerals Limited,USA,PINK,USD,Common Stock
VTMTF,Vertu Motors plc,USA,OTCGREY,USD,Common Stock
VTMXF,VTMXF,USA,PINK,USD,Common Stock
VTN,Invesco Trust for Investment Grade New York Municipals,USA,NYSE,USD,Common Stock
VTNA,VetaNova Inc,USA,PINK,USD,Common Stock
VTNR,"Vertex Energy, Inc",USA,NASDAQ,USD,Common Stock
VTOL,Bristow Group Inc,USA,NYSE,USD,Common Stock
VTR,"Ventas, Inc",USA,NYSE,USD,Common Stock
VTRLY,Vitrolife AB (publ),USA,OTCGREY,USD,Common Stock
VTRS,Viatris Inc,USA,NASDAQ,USD,Common Stock
VTRU,Vitru Limited,USA,NASDAQ,USD,Common Stock
VTSI,"VirTra, Inc",USA,NASDAQ,USD,Common Stock
VTSYF,Vitasoy International Holdings Limited,USA,PINK,USD,Common Stock
VTTGF,VAT Group AG,USA,PINK,USD,Common Stock
VTTH,Vast Solutions Inc,USA,OTCGREY,USD,Common Stock
VTVT,vTv Therapeutics Inc,USA,NASDAQ,USD,Common Stock
VTWRF,Vantage Towers AG,USA,PINK,USD,Common Stock
VTXB,Vortex Brands Co,USA,PINK,USD,Common Stock
VTXPF,Victrex plc,USA,PINK,USD,Common Stock
VTYB,"The Victory Bancorp, Inc",USA,OTCQX,USD,Common Stock
VULC,Vulcan International Corporation,USA,PINK,USD,Common Stock
VULMF,Vulcan Minerals Inc,USA,OTCGREY,USD,Common Stock
VULNF,Vulcan Energy Resources Limited,USA,PINK,USD,Common Stock
VUME,VuMee Inc,USA,PINK,USD,Common Stock
VUOC,Vu1 Corporation,USA,PINK,USD,Common Stock
VUPPF,VP Bank AG,USA,PINK,USD,Common Stock
VUZI,Vuzix Corporation,USA,NASDAQ,USD,Common Stock
VVCIF,VIVO Cannabis Inc,USA,OTCQX,USD,Common Stock
VVCVF,VVC Exploration Corporation,USA,OTCGREY,USD,Common Stock
VVDB,"ViaVid Broadcasting, Inc",USA,OTCCE,USD,Common Stock
VVI,Viad Corp,USA,NYSE,USD,Common Stock
VVIT,"Vista International Technologies, Inc",USA,PINK,USD,Common Stock
VVIVF,EarthRenew Inc,USA,OTCGREY,USD,Common Stock
VVNT,"Vivint Smart Home, Inc",USA,NYSE,USD,Common Stock
VVNT-WS,VVNT-WS,USA,NYSE,USD,Common Stock
VVOS,"Vivos Therapeutics, Inc",USA,NASDAQ,USD,Common Stock
VVPR,VivoPower International PLC,USA,NASDAQ,USD,Common Stock
VVV,Valvoline Inc,USA,NYSE,USD,Common Stock
VVWT,VIVA World Trade Inc,USA,PINK,USD,Common Stock
VWAGY,Volkswagen AG,USA,PINK,USD,Common Stock
VWAPY,Volkswagen AG,USA,PINK,USD,Common Stock
VWDRY,Vestas Wind Systems A/S,USA,PINK,USD,Common Stock
VWSYF,Vestas Wind Systems A/S,USA,PINK,USD,Common Stock
VWTR,"Vidler Water Resources, Inc",USA,NASDAQ,USD,Common Stock
VXEL,Vitaxel Group Limited,USA,OTCQB,USD,Common Stock
VXLLF,Vaxil Bio Ltd,USA,PINK,USD,Common Stock
VXRT,"Vaxart, Inc",USA,NASDAQ,USD,Common Stock
VYCO,"Vycor Medical, Inc",USA,OTCQB,USD,Common Stock
VYDR,"Vydrotech, Inc",USA,PINK,USD,Common Stock
VYEY,"Victory Oilfield Tech, Inc",USA,PINK,USD,Common Stock
VYGG,Vy Global Growth,USA,NYSE,USD,Common Stock
VYGG-U,VYGG-U,USA,NYSE,USD,Common Stock
VYGG-WS,VYGG-WS,USA,NYSE,USD,Common Stock
VYGPF,"Carta Holdings, Inc",USA,OTCMKTS,USD,Common Stock
VYGR,"Voyager Therapeutics, Inc",USA,NASDAQ,USD,Common Stock
VYGVF,Voyager Digital Ltd,USA,OTCQB,USD,Common Stock
VYND,"Vynleads, Inc",USA,OTCQB,USD,Common Stock
VYNE,VYNE Therapeutics Inc,USA,NASDAQ,USD,Common Stock
VYON,"Viyya Technologies, Inc",USA,PINK,USD,Common Stock
VYST,Vystar Corporation,USA,OTCQB,USD,Common Stock
VYTPF,Vinythai Public Company Limited,USA,OTCGREY,USD,Common Stock
VYYRF,Voyageur Pharmaceuticals Ltd,USA,OTCGREY,USD,Common Stock
VZ,Verizon Communications Inc,USA,NASDAQ,USD,Common Stock
VZHGF,VZ Holding AG,USA,PINK,USD,Common Stock
VZIO,Vizio Holding Corp.,USA,NYSE,USD,Common Stock
W,Wayfair Inc,USA,NYSE,USD,Common Stock
WAB,Westinghouse Air Brake Technologies Corporation,USA,NYSE,USD,Common Stock
WABC,Westamerica Bancorporation,USA,NASDAQ,USD,Common Stock
WACC,WestAmerica Corporation,USA,OTCGREY,USD,Common Stock
WACLF,Wacoal Holdings Corp,USA,OTCGREY,USD,Common Stock
WACLY,Wacoal Holdings Corp,USA,PINK,USD,Common Stock
WACMF,"Wacom Co., Ltd",USA,OTCGREY,USD,Common Stock
WACMY,"Wacom Co., Ltd",USA,PINK,USD,Common Stock
WAFD,"Washington Federal, Inc",USA,NASDAQ,USD,Common Stock
WAFDP,"Washington Federal, Inc. Depositary Shares",USA,NASDAQ,USD,Common Stock
WAFU,Wah Fu Education Group Limited,USA,NASDAQ,USD,Common Stock
WAKE,"Wake Forest Bancshares, Inc",USA,PINK,USD,Common Stock
WAL,Western Alliance Bancorporation,USA,NYSE,USD,Common Stock
WALA,Western Alliance Bancorporation SUB DEBENTURS 56,USA,NYSE,USD,Common Stock
WALDU,Waldencast Acquisition Corp. Units,USA,NASDAQ,USD,Common Stock
WALRF,MegaWatt Lithium and Battery Metals Corp,USA,PINK,USD,Common Stock
WANSF,WANdisco plc,USA,PINK,USD,Common Stock
WARBABANK,Warba Bank (K.S.C.),USA,,USD,Common Stock
WARFF,Wharf (Holdings) Limited,USA,PINK,USD,Common Stock
WARFY,Wharf (Holdings) Limited,USA,PINK,USD,Common Stock
WARGF,Warrior Gold Inc,USA,PINK,USD,Common Stock
WARM,"Cool Technologies, Inc",USA,OTCQB,USD,Common Stock
WASH,"Washington Trust Bancorp, Inc",USA,NASDAQ,USD,Common Stock
WAT,Waters Corporation,USA,NYSE,USD,Common Stock
WATT,Energous Corporation,USA,NASDAQ,USD,Common Stock
WAXS,"World Access, Inc",USA,OTCCE,USD,Common Stock
WAYN,"Wayne Savings Bancshares, Inc",USA,OTCQX,USD,Common Stock
WAYS,Wave Sync Corp,USA,PINK,USD,Common Stock
WB,Weibo Corporation,USA,NASDAQ,USD,Common Stock
WBA,"Walgreens Boots Alliance, Inc",USA,NASDAQ,USD,Common Stock
WBAI,500.com Limited,USA,NYSE,USD,Common Stock
WBBW,"Westbury Bancorp, Inc",USA,OTCQX,USD,Common Stock
WBK,Westpac Banking Corporation,USA,NYSE,USD,Common Stock
WBNEF,WestBond Enterprises Corporation,USA,OTCGREY,USD,Common Stock
WBQNL,Woodbridge Liquidation Trust,USA,PINK,USD,Common Stock
WBRBF,Wienerberger AG,USA,OTCGREY,USD,Common Stock
WBRBY,Wienerberger AG,USA,PINK,USD,Common Stock
WBRE,"Wild Brush Energy, Inc",USA,PINK,USD,Common Stock
WBS,Webster Financial Corporation,USA,NYSE,USD,Common Stock
WBSI,VeriDetx Corp,USA,PINK,USD,Common Stock
WBT,"Welbilt, Inc",USA,NYSE,USD,Common Stock
WBTMU,Westbrook-Thompson Overriding Royalty Trust,USA,PINK,USD,Common Stock
WBWB,WU BA Superior Products Holding Group Inc,USA,PINK,USD,Common Stock
WBZB,Washington Business Bank,USA,PINK,USD,Common Stock
WCAGY,Wirecard AG,USA,PINK,USD,Common Stock
WCBH,"WCB Holdings, Inc",USA,PINK,USD,Common Stock
WCC,"WESCO International, Inc",USA,NYSE,USD,Common Stock
WCCP,"Wealthcraft Capital, Inc",USA,PINK,USD,Common Stock
WCEXF,World Class Extractions Inc,USA,OTCQB,USD,Common Stock
WCFB,"WCF Bancorp, Inc",USA,PINK,USD,Common Stock
WCHEF,Winchester Energy Limited,USA,PINK,USD,Common Stock
WCHNF,West China Cement Limited,USA,OTCGREY,USD,Common Stock
WCHS,Winchester Holding Group,USA,PINK,USD,Common Stock
WCIG,Wee-Cig International Corporation,USA,PINK,USD,Common Stock
WCN,"Waste Connections, Inc",USA,NYSE,USD,Common Stock
WCRS,"Western Capital Resources, Inc",USA,OTCQB,USD,Common Stock
WCUI,"Wellness Center USA, Inc",USA,OTCQB,USD,Common Stock
WCVC,West Coast Ventures Group Corp,USA,PINK,USD,Common Stock
WCYN,West Canyon Energy Corp,USA,OTCCE,USD,Common Stock
WD,"Walker & Dunlop, Inc",USA,NYSE,USD,Common Stock
WDAY,"Workday, Inc",USA,NASDAQ,USD,Common Stock
WDBG,Woodbrook Group Holdings Inc,USA,PINK,USD,Common Stock
WDC,Western Digital Corporation,USA,NASDAQ,USD,Common Stock
WDDD,Worlds Inc,USA,OTCQB,USD,Common Stock
WDDMF,WeedMD Inc,USA,OTCQX,USD,Common Stock
WDFC,WD-40 Company,USA,NASDAQ,USD,Common Stock
WDFCF,K9 Gold Corp,USA,PINK,USD,Common Stock
WDFN,Woodlands Financial Services Company,USA,PINK,USD,Common Stock
WDGJF,John Wood Group PLC,USA,PINK,USD,Common Stock
WDGJY,John Wood Group PLC,USA,OTCGREY,USD,Common Stock
WDHR,"WeedHire International, Inc",USA,PINK,USD,Common Stock
WDKA,Panache Beverage Inc,USA,PINK,USD,Common Stock
WDLF,"Social Life Network, Inc",USA,PINK,USD,Common Stock
WDOFF,Wesdome Gold Mines Ltd,USA,PINK,USD,Common Stock
WDPSF,Warehouses De Pauw NV,USA,OTCGREY,USD,Common Stock
WDR,"Waddell & Reed Financial, Inc",USA,NYSE,USD,Common Stock
WDRP,Wanderport Corporation,USA,PINK,USD,Common Stock
WDSL,"Wireless Data Solutions, Inc",USA,PINK,USD,Common Stock
WEBB,Web Blockchain Media Inc,USA,PINK,USD,Common Stock
WEBC,"Webco Industries, Inc",USA,PINK,USD,Common Stock
WEBJF,Webjet Limited,USA,PINK,USD,Common Stock
WEBL,Direxion Daily Dow Jones Internet Bull 3X Shares,USA,NYSE ARCA,USD,Common Stock
WEBNF,Westpac Banking Corporation,USA,PINK,USD,Common Stock
WEBS,Direxion Daily Dow Jones Internet Bear 3X Shares,USA,NYSE ARCA,USD,Common Stock
WEC,"WEC Energy Group, Inc",USA,NYSE,USD,Common Stock
WECFF,White Energy Company Limited,USA,OTCQB,USD,Common Stock
WECMF,WeCommerce Holdings Ltd,USA,PINK,USD,Common Stock
WECT,Weconnect Tech International Inc,USA,PINK,USD,Common Stock
WEDXF,The Westaim Corporation,USA,PINK,USD,Common Stock
WEEEF,Western Energy Services Corp,USA,OTCGREY,USD,Common Stock
WEGOF,Wescan Goldfields Inc,USA,OTCGREY,USD,Common Stock
WEGRY,The Weir Group PLC,USA,PINK,USD,Common Stock
WEGYF,Westbridge Energy Corporation,USA,OTCGREY,USD,Common Stock
WEGZY,WEG S.A,USA,PINK,USD,Common Stock
WEI,Weidai Ltd,USA,NYSE,USD,Common Stock
WEICF,"Weichai Power Co., Ltd",USA,PINK,USD,Common Stock
WEICY,"Weichai Power Co., Ltd",USA,PINK,USD,Common Stock
WEIGF,The Weir Group PLC,USA,PINK,USD,Common Stock
WEIIF,Wolverine Energy and Infrastructure Inc,USA,OTCGREY,USD,Common Stock
WEJTY,Webjet Limited,USA,PINK,USD,Common Stock
WELL,Welltower Inc,USA,NYSE,USD,Common Stock
WELPM,Wisconsin Electric Power Company PFD 6%,USA,OTCQB,USD,Common Stock
WELPP,Wisconsin Electric Power Company PFD 3.60%,USA,OTCQB,USD,Common Stock
WELX,Winland Holdings Corporation,USA,PINK,USD,Common Stock
WEMXF,Weimob Inc,USA,PINK,USD,Common Stock
WEN,The Wendy's Company,USA,NASDAQ,USD,Common Stock
WENEF,Summus Solutions N.V,USA,OTCGREY,USD,Common Stock
WEQL,WellQuest Medical & Wellness Corporation,USA,PINK,USD,Common Stock
WERN,"Werner Enterprises, Inc",USA,NASDAQ,USD,Common Stock
WES,"Western Midstream Partners, LP",USA,NYSE,USD,Common Stock
WESC,W&E Source Corp,USA,PINK,USD,Common Stock
WESMF,West Mining Corp,USA,OTCQB,USD,Common Stock
WETF,"WisdomTree Investments, Inc",USA,NASDAQ,USD,Common Stock
WETG,WeTrade Group Inc,USA,PINK,USD,Common Stock
WETH,Wetouch Technology Inc,USA,OTCQB,USD,Common Stock
WEWA,"Wewards, Inc",USA,PINK,USD,Common Stock
WEX,WEX Inc,USA,NYSE,USD,Common Stock
WEYS,"Weyco Group, Inc",USA,NASDAQ,USD,Common Stock
WF,Woori Financial Group Inc,USA,NYSE,USD,Common Stock
WFAFF,Wesfarmers Limited,USA,PINK,USD,Common Stock
WFAFY,Wesfarmers Limited,USA,PINK,USD,Common Stock
WFC,Wells Fargo & Company,USA,NYSE,USD,Common Stock
WFCF,"Where Food Comes From, Inc",USA,OTCQB,USD,Common Stock
WFCL,1867 Western Financial Corporation,USA,PINK,USD,Common Stock
WFCNP,Wells Fargo &amp; Company PFD DIV EQUALIZ,USA,PINK,USD,Common Stock
WFG,West Fraser Timber Co. Ltd,USA,NYSE,USD,Common Stock
WFHG,World Financial Holding Group,USA,PINK,USD,Common Stock
WFICF,Wall Financial Corporation,USA,OTCGREY,USD,Common Stock
WFRSF,West African Resources Limited,USA,PINK,USD,Common Stock
WFSTF,Western Forest Products Inc,USA,PINK,USD,Common Stock
WFTBF,West Fraser Timber Co. Ltd,USA,PINK,USD,Common Stock
WFTLF,Weatherford International plc,USA,PINK,USD,Common Stock
WFTSF,Wavefront Technology Solutions Inc,USA,OTCQB,USD,Common Stock
WFTUF,Weatherford International plc,USA,PINK,USD,Common Stock
WFWRF,Wi-Fi Wireless ltd,USA,OTCGREY,USD,Common Stock
WGEE,"Consolidated Gold Holdings, Inc",USA,OTCCE,USD,Common Stock
WGEI,"WindGen Energy, Inc",USA,PINK,USD,Common Stock
WGIH,"WGI Holdings, Inc",USA,OTCCE,USD,Common Stock
WGMCF,Winston Gold Corp,USA,OTCQB,USD,Common Stock
WGNAP,WGNB Corp. CONV PFD9% SR A,USA,PINK,USD,Common Stock
WGNR,Wegener Corporation,USA,PINK,USD,Common Stock
WGO,"Winnebago Industries, Inc",USA,NYSE,USD,Common Stock
WH,"Wyndham Hotels & Resorts, Inc",USA,NYSE,USD,Common Stock
WHCA,"Williston Holding Company, Inc",USA,PINK,USD,Common Stock
WHD,"Cactus, Inc",USA,NYSE,USD,Common Stock
WHELF,Salt Lake Potash Limited,USA,PINK,USD,Common Stock
WHEN,"World Health Energy Holdings, Inc",USA,PINK,USD,Common Stock
WHF,"WhiteHorse Finance, Inc",USA,NASDAQ,USD,Common Stock
WHFBZ,WHFBZ,USA,NASDAQ,USD,Common Stock
WHG,"Westwood Holdings Group, Inc",USA,NYSE,USD,Common Stock
WHGDF,Whitehorse Gold Corp,USA,PINK,USD,Common Stock
WHGLY,WH Group Limited,USA,PINK,USD,Common Stock
WHGOF,White Gold Corp,USA,PINK,USD,Common Stock
WHGPF,Warehouse Group Ltd (The) (New Zealand),USA,OTCGREY,USD,Common Stock
WHGRF,WH Group Limited,USA,PINK,USD,Common Stock
WHHT,"Wonhe High-Tech International, Inc",USA,OTCCE,USD,Common Stock
WHITF,Whitehaven Coal Limited,USA,PINK,USD,Common Stock
WHKA,World Hockey Association Corp,USA,OTCCE,USD,Common Stock
WHLM,"Wilhelmina International, Inc",USA,NASDAQ,USD,Common Stock
WHLR,"Wheeler Real Estate Investment Trust, Inc",USA,NASDAQ,USD,Common Stock
WHLRD,"Wheeler Real Estate Investment Trust, Inc",USA,NASDAQ,USD,Common Stock
WHLRP,"Wheeler Real Estate Investment Trust, Inc",USA,NASDAQ,USD,Common Stock
WHLT,Chase Packaging Corporation,USA,PINK,USD,Common Stock
WHLX,WLMG HOLDING,USA,OTCCE,USD,Common Stock
WHR,Whirlpool Corporation,USA,NYSE,USD,Common Stock
WHSI,"Wearable Health Solutions, Inc",USA,PINK,USD,Common Stock
WHSPF,Whispir Limited,USA,PINK,USD,Common Stock
WHTGF,Mangazeya Mining Ltd,USA,OTCGREY,USD,Common Stock
WHTPF,WH Smith PLC,USA,OTCGREY,USD,Common Stock
WHWRF,World Houseware (Holdings) Limited,USA,PINK,USD,Common Stock
WHYRF,West High Yield (W.H.Y.) Resources Ltd,USA,OTCGREY,USD,Common Stock
WHZT,Whiting USA Trust II,USA,PINK,USD,Common Stock
WIFI,"Boingo Wireless, Inc",USA,NASDAQ,USD,Common Stock
WIFT,"Wi-Fi TV, Inc",USA,OTCCE,USD,Common Stock
WIGBY,WiseTech Global Limited,USA,PINK,USD,Common Stock
WIHLY,Wihlborgs Fastigheter AB (publ),USA,PINK,USD,Common Stock
WILC,G. Willi-Food International Ltd,USA,NASDAQ,USD,Common Stock
WILLF,Demant A/S,USA,PINK,USD,Common Stock
WILYY,Demant A/S,USA,PINK,USD,Common Stock
WIMHF,William Hill plc,USA,PINK,USD,Common Stock
WIMHY,William Hill plc,USA,PINK,USD,Common Stock
WIMI,WiMi Hologram Cloud Inc,USA,NASDAQ,USD,Common Stock
WINA,Winmark Corporation,USA,NASDAQ,USD,Common Stock
WING,Wingstop Inc,USA,NASDAQ,USD,Common Stock
WINH,WINHA INTERNATIONAL GROUP LTD,USA,PINK,USD,Common Stock
WINKF,Windfall Geotek Inc,USA,OTCQB,USD,Common Stock
WINR,Simplicity Esports and Gaming Company,USA,OTCQB,USD,Common Stock
WINRW,Simplicity Esports and Gaming Company,USA,OTCQB,USD,Common Stock
WINSF,Wins Finance Holdings Inc,USA,PINK,USD,Common Stock
WINT,"Windtree Therapeutics, Inc",USA,NASDAQ,USD,Common Stock
WINTW,"Windtree Therapeutics, Inc",USA,PINK,USD,Common Stock
WIPKF,Winpak Ltd,USA,PINK,USD,Common Stock
WIRE,Encore Wire Corporation,USA,NASDAQ,USD,Common Stock
WIRX,"Wireless Xcessories Group, Inc",USA,PINK,USD,Common Stock
WISA,"Summit Wireless Technologies, Inc",USA,NASDAQ,USD,Common Stock
WISH,ContextLogic Inc,USA,NASDAQ,USD,Common Stock
WISM,Wiseman Global Limited,USA,PINK,USD,Common Stock
WIT,Wipro Limited,USA,NYSE,USD,Common Stock
WITIF,Witan Investment Trust plc,USA,OTCGREY,USD,Common Stock
WIX,Wix.com Ltd,USA,NASDAQ,USD,Common Stock
WIZD,"Wizard Entertainment, Inc",USA,OTCQB,USD,Common Stock
WIZP,"Wize Pharma, Inc",USA,OTCQB,USD,Common Stock
WJRYF,West Japan Railway Company,USA,PINK,USD,Common Stock
WJRYY,West Japan Railway Company,USA,PINK,USD,Common Stock
WJXFF,Wajax Corporation,USA,OTCGREY,USD,Common Stock
WK,Workiva Inc,USA,NYSE,USD,Common Stock
WKCMF,Wacker Chemie AG,USA,PINK,USD,Common Stock
WKEY,WISeKey International Holding AG,USA,NASDAQ,USD,Common Stock
WKGFF,WestKam Gold Corp,USA,PINK,USD,Common Stock
WKHS,Workhorse Group Inc,USA,NASDAQ,USD,Common Stock
WKLN,"Walker Lane Exploration, Inc",USA,PINK,USD,Common Stock
WKPPF,Workspace Group plc,USA,PINK,USD,Common Stock
WKRCF,Wacker Neuson SE,USA,PINK,USD,Common Stock
WKSP,Worksport Ltd,USA,OTCQB,USD,Common Stock
WKULF,Weekend Unlimited Industries Inc,USA,OTCQB,USD,Common Stock
WKYN,"WebSky, Inc",USA,OTCCE,USD,Common Stock
WLAB,"White Label Liquid, Inc",USA,OTCCE,USD,Common Stock
WLAN,"Wialan Technologies, Inc",USA,PINK,USD,Common Stock
WLBMF,Wallbridge Mining Company Limited,USA,PINK,USD,Common Stock
WLDBF,WildBrain Ltd,USA,PINK,USD,Common Stock
WLDFF,Wildflower Brands Inc,USA,PINK,USD,Common Stock
WLDN,"Willdan Group, Inc",USA,NASDAQ,USD,Common Stock
WLFC,Willis Lease Finance Corporation,USA,NASDAQ,USD,Common Stock
WLFDY,Wolford Aktiengesellschaft,USA,PINK,USD,Common Stock
WLFFF,Wolfden Resources Corporation,USA,OTCGREY,USD,Common Stock
WLK,Westlake Chemical Corporation,USA,NYSE,USD,Common Stock
WLKP,Westlake Chemical Partners LP,USA,NYSE,USD,Common Stock
WLL,Whiting Petroleum Corporation,USA,NYSE,USD,Common Stock
WLLAW,Whiting Petroleum Corporation,USA,PINK,USD,Common Stock
WLLBW,Whiting Petroleum Corporation,USA,PINK,USD,Common Stock
WLLSF,Wilh. Wilhelmsen Holding ASA,USA,OTCGREY,USD,Common Stock
WLMIF,Wilmar International Limited,USA,PINK,USD,Common Stock
WLMIY,Wilmar International Limited,USA,PINK,USD,Common Stock
WLMS,Williams Industrial Services Group Inc,USA,NYSE MKT,USD,Common Stock
WLMTF,Wuling Motors Holdings Limited,USA,PINK,USD,Common Stock
WLNSF,Discover Wellness Solutions Inc,USA,PINK,USD,Common Stock
WLOLQ,Winland Ocean Shipping Corp,USA,OTCCE,USD,Common Stock
WLRMF,Aloro Mining Corp,USA,PINK,USD,Common Stock
WLSI,"Wellstar International, Inc",USA,OTCCE,USD,Common Stock
WLTNF,Wilton Resources Inc,USA,OTCGREY,USD,Common Stock
WLTW,Willis Towers Watson Public Limited Company,USA,NASDAQ,USD,Common Stock
WLWHF,Woolworths Holdings Limited,USA,OTCGREY,USD,Common Stock
WLWHY,Woolworths Holdings Limited,USA,PINK,USD,Common Stock
WLYW,"Wally World Media, Inc",USA,PINK,USD,Common Stock
WLYYF,WELL Health Technologies Corp,USA,PINK,USD,Common Stock
WM,"Waste Management, Inc",USA,NYSE,USD,Common Stock
WMB,"The Williams Companies, Inc",USA,NYSE,USD,Common Stock
WMC,Western Asset Mortgage Capital Corporation,USA,NYSE,USD,Common Stock
WMCB,Willamette Community Bank,USA,PINK,USD,Common Stock
WMDH,"WMD Holdings Group, Inc",USA,PINK,USD,Common Stock
WMDL,Worldmodal Network Services Inc,USA,OTCGREY,USD,Common Stock
WMELF,Westmount Energy Limited,USA,OTCQB,USD,Common Stock
WMG,Warner Music Group Corp,USA,NASDAQ,USD,Common Stock
WMGPF,Williams Grand Prix Holdings Plc,USA,PINK,USD,Common Stock
WMGR,"Wellness Matrix Group, Inc",USA,PINK,USD,Common Stock
WMGTF,Wilmington plc,USA,OTCGREY,USD,Common Stock
WMHI,"World Mobile Holdings, Inc",USA,PINK,USD,Common Stock
WMK,"Weis Markets, Inc",USA,NYSE,USD,Common Stock
WMLLF,Wealth Minerals Ltd,USA,OTCQB,USD,Common Stock
WMMVF,"Wal-Mart de México, S.A.B. de C.V",USA,PINK,USD,Common Stock
WMMVY,"Wal-Mart de México, S.A.B. de C.V",USA,OTCQX,USD,Common Stock
WMNNF,Aston Minerals Limited,USA,OTCGREY,USD,Common Stock
WMPN,William Penn Bancorporation Common Stock,USA,NASDAQ,USD,Common Stock
WMRSF,Westminster Resources Ltd,USA,OTCGREY,USD,Common Stock
WMS,"Advanced Drainage Systems, Inc",USA,NYSE,USD,Common Stock
WMT,Walmart Inc,USA,NYSE,USD,Common Stock
WMTN,"WestMountain Gold, Inc",USA,PINK,USD,Common Stock
WMWWF,West Wits Mining Limited,USA,PINK,USD,Common Stock
WMXCF,Wiluna Mining Corporation Limited,USA,OTCGREY,USD,Common Stock
WNARF,Western Areas Limited,USA,PINK,USD,Common Stock
WNBD,Winning Brands Corporation,USA,PINK,USD,Common Stock
WNC,Wabash National Corporation,USA,NYSE,USD,Common Stock
WNCG,"Wyncrest Group, Inc",USA,OTCCE,USD,Common Stock
WNCP,"Wineco Productions, Inc",USA,EXPM,USD,Common Stock
WNDLF,Wendel,USA,PINK,USD,Common Stock
WNDW,"SolarWindow Technologies, Inc",USA,PINK,USD,Common Stock
WNEB,"Western New England Bancorp, Inc",USA,NASDAQ,USD,Common Stock
WNGRF,George Weston Limited,USA,PINK,USD,Common Stock
WNMLA,Winmill & Co. Incorporated,USA,PINK,USD,Common Stock
WNRC,"Superhero Scramble, Inc",USA,PINK,USD,Common Stock
WNRP,"West Suburban Bancorp, Inc",USA,PINK,USD,Common Stock
WNRS,"Winners, Inc",USA,PINK,USD,Common Stock
WNS,WNS (Holdings) Limited,USA,NYSE,USD,Common Stock
WNW,Wunong Net Technology Company Limited,USA,NASDAQ,USD,Common Stock
WNWG,"Wentworth Energy, Inc",USA,OTCCE,USD,Common Stock
WOAM,"World Am, Inc",USA,OTCCE,USD,Common Stock
WOBK,Woodsboro Bank,USA,PINK,USD,Common Stock
WODI,WOD Retail Solutions Inc,USA,OTCCE,USD,Common Stock
WOFA,"Wisdom Homes of America, Inc",USA,OTCCE,USD,Common Stock
WOGI,"World Oil Group, Inc",USA,PINK,USD,Common Stock
WOIIF,Abilene Oil and Gas Limited,USA,OTCGREY,USD,Common Stock
WOLTF,Wolters Kluwer N.V,USA,OTCGREY,USD,Common Stock
WOLV,Wolverine Technologies Corp,USA,PINK,USD,Common Stock
